id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,Snapshot_Date,Snapshot_Year,Snapshot_Month,Snapshot_Quarter,Customer_State,Customer_Region
71153,Female,24,1,29.0,1,< 1 Year,No,32438.0,152.0,46,0,2025-07-17,2025,7,Q3,Texas,South
72375,Male,36,1,30.0,0,> 2 Years,Yes,2630.0,26.0,176,0,2025-08-19,2025,8,Q3,Texas,South
23106,Female,24,1,11.0,1,< 1 Year,No,41573.0,152.0,76,0,2025-10-19,2025,10,Q4,Texas,South
325798,Female,26,1,34.0,0,< 1 Year,Yes,93925.0,152.0,115,0,2025-05-28,2025,5,Q2,Texas,South
187625,Female,26,1,8.0,0,< 1 Year,Yes,39968.0,152.0,204,0,2025-05-30,2025,5,Q2,Texas,South
183474,Male,75,1,38.0,0,1-2 Year,No,28752.0,26.0,167,0,2025-01-08,2025,1,Q1,Texas,South
128777,Female,23,1,36.0,1,< 1 Year,No,34994.0,152.0,120,0,2025-12-15,2025,12,Q4,Texas,South
200368,Female,46,1,39.0,1,1-2 Year,No,56500.0,26.0,11,0,2025-06-19,2025,6,Q2,Texas,South
146106,Female,23,1,46.0,0,< 1 Year,Yes,35897.0,26.0,212,0,2025-08-28,2025,8,Q3,Texas,South
106706,Male,27,1,32.0,1,< 1 Year,No,29073.0,152.0,119,0,2025-07-23,2025,7,Q3,Texas,South
278372,Female,23,1,30.0,1,< 1 Year,No,29367.0,152.0,292,0,2025-05-20,2025,5,Q2,Texas,South
254464,Female,49,1,7.0,1,1-2 Year,No,25166.0,124.0,241,0,2025-01-30,2025,1,Q1,Texas,South
362191,Male,47,1,47.0,0,1-2 Year,Yes,27597.0,124.0,95,0,2025-12-18,2025,12,Q4,Texas,South
343627,Male,23,1,13.0,0,< 1 Year,Yes,31181.0,152.0,13,0,2025-09-06,2025,9,Q3,Texas,South
120814,Male,29,1,12.0,1,1-2 Year,No,24359.0,124.0,251,0,2025-07-14,2025,7,Q3,Texas,South
365134,Male,25,1,21.0,1,< 1 Year,Yes,2630.0,152.0,123,0,2025-06-19,2025,6,Q2,Texas,South
191497,Male,65,1,28.0,0,1-2 Year,No,31817.0,122.0,80,0,2025-04-26,2025,4,Q2,Texas,South
355899,Male,25,1,5.0,1,< 1 Year,No,35070.0,152.0,162,0,2025-07-19,2025,7,Q3,Texas,South
108396,Female,47,1,28.0,0,> 2 Years,Yes,41306.0,122.0,255,0,2025-12-12,2025,12,Q4,Texas,South
295655,Male,42,1,28.0,0,1-2 Year,Yes,38450.0,122.0,119,0,2025-01-10,2025,1,Q1,Texas,South
229391,Female,22,1,13.0,1,< 1 Year,No,38236.0,152.0,241,0,2025-02-27,2025,2,Q1,Texas,South
187096,Female,23,1,6.0,1,< 1 Year,No,30282.0,152.0,210,0,2025-02-07,2025,2,Q1,Texas,South
286145,Female,68,1,28.0,0,> 2 Years,Yes,51910.0,26.0,190,0,2025-08-06,2025,8,Q3,Texas,South
158843,Female,21,1,41.0,1,< 1 Year,No,25221.0,152.0,118,0,2025-04-13,2025,4,Q2,Texas,South
230437,Male,64,1,49.0,1,1-2 Year,No,34179.0,26.0,247,0,2025-09-17,2025,9,Q3,Texas,South
210700,Male,48,1,47.0,0,< 1 Year,No,2630.0,1.0,10,0,2025-12-25,2025,12,Q4,Texas,South
48259,Male,21,1,8.0,1,< 1 Year,Yes,54453.0,152.0,20,0,2025-09-02,2025,9,Q3,Texas,South
329630,Female,66,1,28.0,0,> 2 Years,Yes,33629.0,26.0,99,0,2025-05-03,2025,5,Q2,Texas,South
286095,Male,23,1,15.0,0,< 1 Year,Yes,30151.0,152.0,268,0,2025-05-03,2025,5,Q2,Texas,South
207338,Male,22,1,46.0,1,< 1 Year,No,25305.0,26.0,262,0,2025-06-23,2025,6,Q2,Texas,South
279711,Female,21,1,36.0,1,< 1 Year,No,46078.0,152.0,33,0,2025-05-13,2025,5,Q2,Texas,South
192202,Female,37,1,36.0,0,1-2 Year,No,2630.0,152.0,150,0,2025-01-05,2025,1,Q1,Texas,South
35171,Female,27,1,3.0,1,< 1 Year,No,39125.0,152.0,37,0,2025-02-02,2025,2,Q1,Texas,South
138024,Female,44,1,17.0,1,1-2 Year,No,2630.0,26.0,34,0,2025-01-12,2025,1,Q1,Texas,South
146619,Male,39,1,12.0,0,< 1 Year,No,2630.0,1.0,56,0,2025-11-13,2025,11,Q4,Texas,South
5259,Female,23,1,28.0,1,< 1 Year,No,41404.0,152.0,110,0,2025-11-14,2025,11,Q4,Texas,South
169839,Female,53,1,28.0,0,> 2 Years,Yes,53137.0,26.0,90,0,2025-01-01,2025,1,Q1,Texas,South
368082,Male,27,1,41.0,1,< 1 Year,No,36360.0,152.0,247,0,2025-06-18,2025,6,Q2,Texas,South
293139,Male,72,1,28.0,1,1-2 Year,No,30988.0,26.0,99,0,2025-04-19,2025,4,Q2,Texas,South
114567,Female,54,1,28.0,1,1-2 Year,No,27415.0,26.0,241,0,2025-09-13,2025,9,Q3,Texas,South
30718,Female,74,1,2.0,1,1-2 Year,No,38566.0,124.0,282,0,2025-10-24,2025,10,Q4,Texas,South
255171,Male,55,1,28.0,0,> 2 Years,Yes,30603.0,26.0,127,0,2025-07-29,2025,7,Q3,Texas,South
327982,Female,23,1,18.0,1,< 1 Year,No,33051.0,152.0,253,0,2025-04-14,2025,4,Q2,Texas,South
211746,Female,24,1,8.0,1,< 1 Year,No,29699.0,152.0,77,0,2025-07-18,2025,7,Q3,Texas,South
290529,Male,53,1,29.0,0,1-2 Year,Yes,49882.0,26.0,254,0,2025-02-24,2025,2,Q1,Texas,South
378301,Male,22,1,25.0,0,< 1 Year,Yes,2630.0,152.0,294,0,2025-04-14,2025,4,Q2,Texas,South
234839,Male,31,1,8.0,1,< 1 Year,No,2630.0,160.0,155,0,2025-09-16,2025,9,Q3,Texas,South
26831,Female,52,1,28.0,1,1-2 Year,Yes,37871.0,26.0,249,0,2025-08-08,2025,8,Q3,Texas,South
59883,Female,22,1,33.0,1,< 1 Year,No,21464.0,152.0,99,0,2025-06-03,2025,6,Q2,Texas,South
98593,Male,46,1,28.0,0,1-2 Year,Yes,24440.0,124.0,144,0,2025-05-17,2025,5,Q2,Texas,South
374692,Male,50,1,1.0,0,1-2 Year,No,2630.0,124.0,56,0,2025-02-16,2025,2,Q1,Texas,South
203603,Male,66,1,50.0,1,1-2 Year,No,28339.0,8.0,93,0,2025-07-11,2025,7,Q3,Texas,South
188150,Male,45,1,8.0,0,1-2 Year,Yes,42742.0,124.0,263,0,2025-08-27,2025,8,Q3,Texas,South
174508,Female,40,1,3.0,1,1-2 Year,No,27516.0,124.0,70,0,2025-03-11,2025,3,Q1,Texas,South
258069,Male,27,1,50.0,1,< 1 Year,No,24926.0,152.0,134,0,2025-11-12,2025,11,Q4,Texas,South
317523,Female,59,1,28.0,1,1-2 Year,No,2630.0,26.0,246,0,2025-08-29,2025,8,Q3,Texas,South
103162,Male,40,1,28.0,0,1-2 Year,Yes,70248.0,124.0,73,0,2025-06-28,2025,6,Q2,Texas,South
258376,Male,53,1,8.0,0,1-2 Year,Yes,60442.0,124.0,272,0,2025-07-17,2025,7,Q3,Texas,South
262272,Male,44,1,46.0,0,1-2 Year,Yes,29086.0,26.0,42,0,2025-08-09,2025,8,Q3,Texas,South
227851,Female,45,1,2.0,0,1-2 Year,No,32195.0,26.0,69,0,2025-03-24,2025,3,Q1,Texas,South
140194,Female,22,1,36.0,0,< 1 Year,Yes,25692.0,152.0,218,0,2025-04-19,2025,4,Q2,Texas,South
352047,Female,50,1,28.0,1,1-2 Year,No,36836.0,26.0,278,0,2025-06-09,2025,6,Q2,Texas,South
269414,Male,23,1,15.0,1,< 1 Year,No,35777.0,152.0,267,0,2025-09-02,2025,9,Q3,Texas,South
108967,Male,23,1,30.0,1,< 1 Year,No,34819.0,152.0,233,0,2025-09-10,2025,9,Q3,Texas,South
136122,Male,28,1,28.0,1,< 1 Year,No,69225.0,152.0,185,0,2025-10-23,2025,10,Q4,Texas,South
107906,Male,58,1,8.0,0,1-2 Year,No,44172.0,124.0,296,0,2025-09-26,2025,9,Q3,Texas,South
216340,Male,26,1,28.0,0,< 1 Year,Yes,35726.0,152.0,293,0,2025-03-11,2025,3,Q1,Texas,South
270166,Female,23,1,9.0,1,< 1 Year,No,51663.0,152.0,158,0,2025-03-25,2025,3,Q1,Texas,South
299034,Female,27,1,13.0,1,< 1 Year,No,28260.0,152.0,189,0,2025-11-22,2025,11,Q4,Texas,South
341155,Male,35,1,8.0,0,> 2 Years,Yes,2630.0,156.0,109,0,2025-06-23,2025,6,Q2,Texas,South
148247,Female,32,1,46.0,0,< 1 Year,Yes,25766.0,124.0,171,0,2025-01-14,2025,1,Q1,Texas,South
38047,Male,24,1,11.0,1,< 1 Year,No,16681.0,152.0,163,0,2025-06-09,2025,6,Q2,Texas,South
368844,Male,46,1,10.0,1,1-2 Year,No,29111.0,124.0,18,0,2025-02-21,2025,2,Q1,Texas,South
28172,Female,23,1,28.0,0,< 1 Year,No,50084.0,152.0,192,0,2025-11-23,2025,11,Q4,Texas,South
177233,Female,22,1,41.0,1,< 1 Year,No,20783.0,152.0,238,0,2025-06-23,2025,6,Q2,Texas,South
348785,Male,39,1,9.0,1,1-2 Year,Yes,29050.0,26.0,292,0,2025-07-05,2025,7,Q3,Texas,South
44955,Male,20,1,7.0,1,< 1 Year,No,2630.0,160.0,70,0,2025-03-06,2025,3,Q1,Texas,South
184358,Male,52,1,8.0,0,1-2 Year,Yes,38830.0,26.0,54,0,2025-01-17,2025,1,Q1,Texas,South
34419,Female,26,1,28.0,1,< 1 Year,No,29033.0,152.0,33,0,2025-01-19,2025,1,Q1,Texas,South
373761,Male,21,1,17.0,1,< 1 Year,No,23622.0,160.0,166,0,2025-11-16,2025,11,Q4,Texas,South
176938,Female,24,1,11.0,0,< 1 Year,Yes,54061.0,152.0,23,0,2025-12-10,2025,12,Q4,Texas,South
265101,Female,24,1,5.0,0,< 1 Year,No,26038.0,152.0,276,0,2025-09-15,2025,9,Q3,Texas,South
28986,Male,38,1,15.0,1,1-2 Year,No,31548.0,26.0,83,0,2025-04-02,2025,4,Q2,Texas,South
96168,Male,69,1,37.0,1,1-2 Year,Yes,37064.0,26.0,62,0,2025-12-12,2025,12,Q4,Texas,South
327762,Male,44,1,28.0,0,1-2 Year,Yes,42863.0,124.0,127,0,2025-05-16,2025,5,Q2,Texas,South
253090,Male,22,1,41.0,1,< 1 Year,No,40863.0,152.0,293,0,2025-04-24,2025,4,Q2,Texas,South
123561,Male,29,1,28.0,0,< 1 Year,No,24952.0,152.0,199,0,2025-12-28,2025,12,Q4,Texas,South
158772,Female,22,1,28.0,1,< 1 Year,No,50611.0,152.0,113,0,2025-12-25,2025,12,Q4,Texas,South
284574,Male,21,1,47.0,1,< 1 Year,No,33334.0,160.0,103,0,2025-12-21,2025,12,Q4,Texas,South
259466,Male,23,1,28.0,1,< 1 Year,No,2630.0,152.0,144,0,2025-11-03,2025,11,Q4,Texas,South
129732,Male,43,1,29.0,0,1-2 Year,Yes,43444.0,26.0,277,0,2025-05-11,2025,5,Q2,Texas,South
105941,Female,24,1,28.0,1,< 1 Year,No,33703.0,152.0,278,0,2025-01-13,2025,1,Q1,Texas,South
90499,Female,56,1,28.0,1,1-2 Year,No,60163.0,26.0,163,0,2025-09-17,2025,9,Q3,Texas,South
198424,Male,48,1,28.0,0,1-2 Year,Yes,2630.0,122.0,75,0,2025-09-21,2025,9,Q3,Texas,South
236443,Female,24,1,17.0,1,< 1 Year,No,28920.0,152.0,275,0,2025-07-23,2025,7,Q3,Texas,South
226857,Male,21,1,50.0,0,< 1 Year,Yes,57124.0,160.0,183,0,2025-04-09,2025,4,Q2,Texas,South
32470,Male,37,1,32.0,0,1-2 Year,No,23159.0,124.0,247,0,2025-05-28,2025,5,Q2,Texas,South
237093,Female,28,1,6.0,1,< 1 Year,No,19448.0,152.0,200,0,2025-01-30,2025,1,Q1,Texas,South
55569,Female,23,1,15.0,1,< 1 Year,No,33014.0,152.0,158,0,2025-11-14,2025,11,Q4,Texas,South
138706,Male,49,1,4.0,0,1-2 Year,No,31493.0,26.0,249,0,2025-10-08,2025,10,Q4,Texas,South
42307,Male,50,1,28.0,0,1-2 Year,Yes,45326.0,154.0,89,0,2025-05-27,2025,5,Q2,Texas,South
279715,Male,67,1,28.0,1,1-2 Year,No,33236.0,144.0,290,0,2025-03-17,2025,3,Q1,Texas,South
302699,Female,26,1,33.0,1,< 1 Year,No,50377.0,152.0,66,0,2025-03-18,2025,3,Q1,Texas,South
345774,Female,35,1,45.0,0,1-2 Year,Yes,2630.0,157.0,152,1,2025-03-10,2025,3,Q1,Texas,South
243574,Female,54,0,28.0,0,1-2 Year,Yes,34640.0,155.0,256,1,2025-02-07,2025,2,Q1,Texas,South
194972,Female,39,1,8.0,0,1-2 Year,Yes,35112.0,31.0,250,1,2025-08-31,2025,8,Q3,Texas,South
100242,Male,35,1,17.0,0,1-2 Year,Yes,2630.0,124.0,43,1,2025-01-02,2025,1,Q1,Texas,South
151056,Male,64,1,6.0,0,1-2 Year,Yes,40179.0,26.0,287,1,2025-07-16,2025,7,Q3,Texas,South
100516,Male,33,1,29.0,0,1-2 Year,Yes,28394.0,124.0,267,1,2025-01-20,2025,1,Q1,Texas,South
169690,Male,34,1,23.0,0,1-2 Year,Yes,2630.0,157.0,18,1,2025-11-30,2025,11,Q4,Texas,South
363754,Male,45,1,11.0,0,1-2 Year,Yes,36972.0,26.0,263,1,2025-08-07,2025,8,Q3,Texas,South
364948,Male,29,1,28.0,0,< 1 Year,Yes,26777.0,152.0,58,1,2025-02-27,2025,2,Q1,Texas,South
224309,Male,42,1,6.0,0,1-2 Year,Yes,2630.0,124.0,210,1,2025-10-09,2025,10,Q4,Texas,South
151394,Male,28,1,28.0,0,1-2 Year,Yes,2630.0,26.0,124,1,2025-04-23,2025,4,Q2,Texas,South
378339,Female,45,1,8.0,0,1-2 Year,Yes,54208.0,26.0,34,1,2025-12-29,2025,12,Q4,Texas,South
212270,Female,37,1,46.0,0,1-2 Year,Yes,41190.0,157.0,213,1,2025-12-27,2025,12,Q4,Texas,South
200850,Male,51,1,28.0,0,1-2 Year,Yes,34215.0,155.0,102,1,2025-09-20,2025,9,Q3,Texas,South
111396,Female,26,1,28.0,0,< 1 Year,Yes,48498.0,152.0,41,1,2025-09-08,2025,9,Q3,Texas,South
107401,Male,36,1,45.0,0,1-2 Year,Yes,19310.0,124.0,159,1,2025-06-16,2025,6,Q2,Texas,South
95782,Female,46,1,28.0,0,1-2 Year,Yes,28118.0,26.0,221,1,2025-02-10,2025,2,Q1,Texas,South
345557,Female,59,1,11.0,0,1-2 Year,Yes,37571.0,157.0,41,1,2025-04-13,2025,4,Q2,Texas,South
173552,Male,40,1,28.0,0,1-2 Year,Yes,61568.0,7.0,226,1,2025-06-01,2025,6,Q2,Texas,South
73515,Male,46,1,28.0,0,1-2 Year,Yes,29945.0,124.0,179,1,2025-05-13,2025,5,Q2,Texas,South
67012,Male,40,1,8.0,0,1-2 Year,Yes,28245.0,124.0,283,1,2025-08-09,2025,8,Q3,Texas,South
205175,Male,33,1,0.0,0,1-2 Year,Yes,2630.0,26.0,228,1,2025-01-20,2025,1,Q1,Texas,South
44889,Female,22,1,50.0,0,< 1 Year,Yes,35348.0,152.0,135,1,2025-06-14,2025,6,Q2,Texas,South
219350,Male,57,1,52.0,0,1-2 Year,Yes,29176.0,26.0,143,1,2025-02-12,2025,2,Q1,Texas,South
279613,Female,41,1,50.0,0,1-2 Year,Yes,24575.0,8.0,70,1,2025-12-09,2025,12,Q4,Texas,South
29440,Female,58,1,28.0,0,> 2 Years,Yes,37231.0,124.0,92,1,2025-05-09,2025,5,Q2,Texas,South
71625,Male,57,1,28.0,0,> 2 Years,Yes,50419.0,26.0,78,1,2025-02-03,2025,2,Q1,Texas,South
334445,Male,56,1,1.0,0,1-2 Year,Yes,2630.0,124.0,130,1,2025-03-21,2025,3,Q1,Texas,South
72049,Female,55,1,0.0,0,1-2 Year,Yes,2630.0,26.0,37,1,2025-02-20,2025,2,Q1,Texas,South
221124,Female,33,1,4.0,0,< 1 Year,Yes,30879.0,124.0,129,1,2025-10-27,2025,10,Q4,Texas,South
74539,Male,44,1,14.0,0,1-2 Year,Yes,36796.0,26.0,103,1,2025-01-27,2025,1,Q1,Texas,South
373002,Female,47,1,7.0,0,1-2 Year,Yes,49302.0,157.0,20,1,2025-10-22,2025,10,Q4,Texas,South
287260,Male,37,1,47.0,0,1-2 Year,Yes,28185.0,31.0,170,1,2025-06-02,2025,6,Q2,Texas,South
196644,Male,73,1,28.0,0,> 2 Years,Yes,62123.0,26.0,52,1,2025-11-03,2025,11,Q4,Texas,South
107942,Male,34,1,46.0,0,1-2 Year,Yes,35328.0,157.0,88,1,2025-03-31,2025,3,Q1,Texas,South
186080,Male,45,1,8.0,0,1-2 Year,Yes,43605.0,124.0,172,1,2025-11-25,2025,11,Q4,Texas,South
273889,Male,44,1,28.0,0,1-2 Year,Yes,40426.0,26.0,162,1,2025-11-03,2025,11,Q4,Texas,South
138904,Male,69,1,8.0,0,1-2 Year,Yes,2630.0,8.0,60,1,2025-10-29,2025,10,Q4,Texas,South
336191,Male,40,1,11.0,0,1-2 Year,Yes,2630.0,124.0,290,1,2025-05-29,2025,5,Q2,Texas,South
27905,Female,45,1,28.0,0,1-2 Year,Yes,98979.0,124.0,53,1,2025-05-06,2025,5,Q2,Texas,South
142164,Male,44,1,22.0,0,1-2 Year,Yes,28398.0,23.0,298,1,2025-08-12,2025,8,Q3,Texas,South
309052,Female,23,1,13.0,0,< 1 Year,Yes,26766.0,152.0,141,1,2025-11-07,2025,11,Q4,Texas,South
56190,Male,24,1,9.0,0,< 1 Year,Yes,34013.0,152.0,200,1,2025-02-18,2025,2,Q1,Texas,South
273586,Male,41,1,15.0,0,> 2 Years,Yes,25380.0,124.0,60,1,2025-12-17,2025,12,Q4,Texas,South
374601,Male,49,1,46.0,0,1-2 Year,Yes,30578.0,25.0,218,1,2025-06-19,2025,6,Q2,Texas,South
21586,Male,26,1,15.0,0,< 1 Year,Yes,55976.0,152.0,64,1,2025-08-19,2025,8,Q3,Texas,South
51086,Female,40,1,28.0,0,1-2 Year,Yes,42221.0,60.0,257,1,2025-10-23,2025,10,Q4,Texas,South
379023,Female,33,1,8.0,0,1-2 Year,Yes,42510.0,154.0,50,1,2025-03-29,2025,3,Q1,Texas,South
194541,Female,26,1,46.0,0,1-2 Year,Yes,2630.0,157.0,255,1,2025-02-09,2025,2,Q1,Texas,South
348566,Female,33,1,28.0,0,< 1 Year,Yes,46250.0,124.0,237,1,2025-01-21,2025,1,Q1,Texas,South
205219,Female,46,1,28.0,0,1-2 Year,Yes,24254.0,124.0,230,1,2025-11-19,2025,11,Q4,Texas,South
93553,Female,71,1,35.0,0,1-2 Year,Yes,40297.0,163.0,113,1,2025-01-20,2025,1,Q1,Texas,South
249999,Female,33,1,46.0,0,1-2 Year,Yes,33281.0,26.0,214,1,2025-09-29,2025,9,Q3,Texas,South
200064,Male,33,1,18.0,0,< 1 Year,Yes,27827.0,124.0,142,1,2025-02-11,2025,2,Q1,Texas,South
303472,Male,38,1,28.0,0,> 2 Years,Yes,33223.0,124.0,254,1,2025-12-04,2025,12,Q4,Texas,South
367666,Male,31,1,28.0,0,1-2 Year,Yes,30207.0,156.0,189,1,2025-06-27,2025,6,Q2,Texas,South
186309,Female,53,1,28.0,0,> 2 Years,Yes,2630.0,26.0,63,1,2025-01-18,2025,1,Q1,Texas,South
43743,Female,21,1,35.0,0,< 1 Year,Yes,2630.0,160.0,244,1,2025-04-14,2025,4,Q2,Texas,South
283923,Male,36,1,33.0,0,1-2 Year,Yes,2630.0,124.0,27,1,2025-11-17,2025,11,Q4,Texas,South
83249,Male,30,1,28.0,0,1-2 Year,No,29452.0,154.0,39,1,2025-02-06,2025,2,Q1,Texas,South
339611,Male,42,1,31.0,0,1-2 Year,Yes,2630.0,26.0,88,1,2025-11-21,2025,11,Q4,Texas,South
127511,Male,54,1,8.0,0,1-2 Year,Yes,27727.0,124.0,198,1,2025-09-28,2025,9,Q3,Texas,South
359214,Male,42,1,47.0,0,1-2 Year,Yes,2630.0,124.0,218,1,2025-12-05,2025,12,Q4,Texas,South
302781,Female,43,1,28.0,0,1-2 Year,Yes,2630.0,26.0,196,1,2025-09-09,2025,9,Q3,Texas,South
187750,Male,45,1,28.0,0,1-2 Year,Yes,22039.0,13.0,165,1,2025-09-23,2025,9,Q3,Texas,South
67205,Male,24,1,39.0,0,< 1 Year,Yes,2630.0,124.0,113,1,2025-10-14,2025,10,Q4,Texas,South
280225,Male,40,1,41.0,0,1-2 Year,Yes,57259.0,12.0,229,1,2025-09-12,2025,9,Q3,Texas,South
313228,Male,40,1,15.0,0,1-2 Year,Yes,2630.0,26.0,104,1,2025-10-29,2025,10,Q4,Texas,South
110104,Female,57,1,28.0,0,> 2 Years,Yes,56023.0,26.0,112,1,2025-10-21,2025,10,Q4,Texas,South
371503,Male,48,1,28.0,0,1-2 Year,Yes,27149.0,26.0,21,1,2025-02-10,2025,2,Q1,Texas,South
289414,Male,36,1,28.0,0,1-2 Year,Yes,61039.0,26.0,212,1,2025-02-18,2025,2,Q1,Texas,South
200947,Female,55,1,28.0,0,1-2 Year,Yes,44728.0,26.0,167,1,2025-04-27,2025,4,Q2,Texas,South
310440,Female,47,1,28.0,0,1-2 Year,Yes,36540.0,26.0,182,1,2025-01-28,2025,1,Q1,Texas,South
70255,Male,47,1,35.0,0,1-2 Year,Yes,2630.0,10.0,45,1,2025-07-28,2025,7,Q3,Texas,South
233462,Female,25,1,28.0,1,< 1 Year,No,36571.0,152.0,223,1,2025-11-16,2025,11,Q4,Texas,South
59802,Male,47,1,48.0,0,1-2 Year,Yes,2630.0,26.0,64,1,2025-05-23,2025,5,Q2,Texas,South
190172,Female,28,1,33.0,0,< 1 Year,Yes,34223.0,152.0,235,1,2025-09-04,2025,9,Q3,Texas,South
302580,Male,26,1,28.0,0,< 1 Year,Yes,47999.0,26.0,207,1,2025-04-07,2025,4,Q2,Texas,South
137078,Female,22,1,29.0,0,< 1 Year,Yes,2630.0,163.0,145,1,2025-04-04,2025,4,Q2,Texas,South
47134,Female,46,1,41.0,0,1-2 Year,Yes,32821.0,26.0,25,1,2025-01-26,2025,1,Q1,Texas,South
248707,Female,34,1,8.0,0,1-2 Year,Yes,39746.0,124.0,12,1,2025-06-04,2025,6,Q2,Texas,South
207246,Female,42,1,28.0,0,1-2 Year,Yes,41056.0,26.0,159,1,2025-05-23,2025,5,Q2,Texas,South
150877,Male,49,1,28.0,0,1-2 Year,Yes,28349.0,26.0,80,1,2025-11-10,2025,11,Q4,Texas,South
5609,Female,31,1,37.0,0,< 1 Year,Yes,41160.0,26.0,163,1,2025-10-03,2025,10,Q4,Texas,South
270566,Male,69,1,28.0,0,> 2 Years,Yes,61718.0,124.0,231,1,2025-03-25,2025,3,Q1,Texas,South
11085,Male,53,1,23.0,0,1-2 Year,Yes,33120.0,124.0,46,1,2025-02-07,2025,2,Q1,Texas,South
61013,Male,46,1,28.0,0,1-2 Year,Yes,34834.0,26.0,132,1,2025-01-05,2025,1,Q1,Texas,South
252292,Female,25,1,28.0,0,< 1 Year,Yes,110266.0,124.0,187,1,2025-03-11,2025,3,Q1,Texas,South
146274,Male,41,1,28.0,0,1-2 Year,Yes,49445.0,124.0,196,1,2025-11-14,2025,11,Q4,Texas,South
257934,Male,43,1,3.0,0,1-2 Year,Yes,29740.0,124.0,160,1,2025-10-28,2025,10,Q4,Texas,South
81422,Female,53,1,28.0,0,1-2 Year,Yes,34594.0,26.0,259,1,2025-09-06,2025,9,Q3,Texas,South
328620,Male,43,1,8.0,0,1-2 Year,Yes,54008.0,7.0,10,1,2025-12-04,2025,12,Q4,Texas,South
80032,Male,23,1,15.0,0,< 1 Year,Yes,29871.0,152.0,298,1,2025-01-07,2025,1,Q1,Texas,South
173620,Male,52,1,47.0,0,1-2 Year,Yes,31600.0,124.0,13,1,2025-08-18,2025,8,Q3,Texas,South
190879,Female,37,1,3.0,0,1-2 Year,Yes,22246.0,26.0,279,1,2025-04-16,2025,4,Q2,Texas,South
336753,Male,35,1,28.0,0,1-2 Year,Yes,40962.0,155.0,188,1,2025-06-17,2025,6,Q2,Texas,South
219335,Female,59,1,29.0,0,1-2 Year,Yes,38815.0,26.0,156,1,2025-05-21,2025,5,Q2,Texas,South
147140,Female,29,1,28.0,0,< 1 Year,Yes,49324.0,124.0,105,1,2025-05-22,2025,5,Q2,Texas,South
169334,Male,45,1,28.0,0,1-2 Year,Yes,33030.0,26.0,120,1,2025-12-12,2025,12,Q4,Texas,South
227917,Female,49,1,8.0,0,1-2 Year,Yes,50916.0,26.0,85,1,2025-11-06,2025,11,Q4,Texas,South
58771,Female,44,1,8.0,0,1-2 Year,Yes,2630.0,124.0,191,1,2025-10-31,2025,10,Q4,Texas,South
45898,Female,40,1,28.0,0,1-2 Year,Yes,39182.0,125.0,270,1,2025-07-21,2025,7,Q3,Texas,South
319612,Male,22,1,47.0,0,< 1 Year,Yes,33805.0,152.0,262,1,2025-11-08,2025,11,Q4,Texas,South
58644,Male,46,1,8.0,0,1-2 Year,No,34319.0,124.0,229,1,2025-09-05,2025,9,Q3,Texas,South
134146,Male,35,1,33.0,0,1-2 Year,Yes,26982.0,124.0,165,1,2025-11-18,2025,11,Q4,Texas,South
288095,Female,30,1,8.0,0,< 1 Year,Yes,40483.0,156.0,71,1,2025-07-02,2025,7,Q3,Texas,South
372637,Male,33,1,36.0,0,1-2 Year,No,31353.0,155.0,280,1,2025-02-22,2025,2,Q1,Texas,South
293108,Male,41,1,41.0,0,1-2 Year,Yes,33371.0,124.0,178,1,2025-04-07,2025,4,Q2,Texas,South
207083,Male,25,1,25.0,0,< 1 Year,Yes,2630.0,152.0,148,1,2025-03-26,2025,3,Q1,Texas,South
113661,Female,39,1,18.0,0,1-2 Year,Yes,2630.0,124.0,24,1,2025-07-20,2025,7,Q3,Texas,South
306135,Male,47,1,8.0,0,1-2 Year,Yes,37960.0,124.0,189,1,2025-11-08,2025,11,Q4,Texas,South
352207,Male,44,1,47.0,0,1-2 Year,Yes,63243.0,26.0,253,1,2025-11-25,2025,11,Q4,Texas,South
152888,Male,51,1,8.0,0,1-2 Year,Yes,29690.0,26.0,52,1,2025-11-17,2025,11,Q4,Texas,South
92259,Female,37,1,28.0,0,1-2 Year,Yes,45185.0,124.0,68,1,2025-11-06,2025,11,Q4,Texas,South
109849,Male,33,1,8.0,0,1-2 Year,Yes,2630.0,26.0,294,1,2025-05-12,2025,5,Q2,Texas,South
94432,Female,48,1,28.0,0,1-2 Year,Yes,35224.0,26.0,198,1,2025-12-25,2025,12,Q4,Texas,South
218325,Male,27,1,28.0,0,1-2 Year,Yes,42224.0,26.0,158,1,2025-07-22,2025,7,Q3,Texas,South
195738,Male,48,1,28.0,0,1-2 Year,Yes,47928.0,26.0,127,1,2025-10-16,2025,10,Q4,Texas,South
376353,Male,43,1,14.0,0,1-2 Year,Yes,37416.0,26.0,286,1,2025-02-08,2025,2,Q1,Texas,South
5348,Male,37,1,28.0,0,1-2 Year,Yes,46998.0,125.0,83,1,2025-10-24,2025,10,Q4,Texas,South
273413,Male,53,1,3.0,0,1-2 Year,Yes,2630.0,152.0,156,1,2025-03-18,2025,3,Q1,Texas,South
189582,Female,46,1,8.0,0,1-2 Year,Yes,36824.0,3.0,294,1,2025-05-30,2025,5,Q2,Texas,South
287449,Female,62,1,28.0,0,1-2 Year,Yes,38339.0,157.0,141,1,2025-06-17,2025,6,Q2,Texas,South
